আওড়াচ্ছি,verb
আওড়াচ্ছিল,verb
আওড়াচ্ছিলাম,verb
আওড়াচ্ছিলি,verb
আওড়াচ্ছিলুম,verb
আওড়াচ্ছিলে,verb
আওড়াচ্ছিলেন,verb
আওড়াচ্ছিলেম,verb
আওড়াচ্ছিস,verb
আওড়াচ্ছে,verb
আওড়াচ্ছেন,verb
আওড়াত,verb
আওড়াতাম,verb
আওড়াতিস,verb
আওড়াতুম,verb
আওড়াতে,verb
আওড়াতেন,verb
আওড়াতেম,verb
আওড়ান,verb
আওড়ানো,verb
আওড়াব,verb
আওড়াবার,verb
আওড়াবি,verb
আওড়াবে,verb
আওড়াবেন,verb
আওড়াবো,verb
আওড়ায়,verb
আওড়াল,verb
আওড়ালাম,verb
আওড়ালি,verb
আওড়ালুম,verb
আওড়ালে,verb
আওড়ালেন,verb
আওড়ালেম,verb
আওড়াস,verb
আওরা,verb
আওরাই,verb
আওরাইও,verb
আওরাইত,verb
আওরাইতাম,verb
আওরাইতিস,verb
আওরাইতে,verb
আওরাইতেছ,verb
আওরাইতেছি,verb
আওরাইতেছিল,verb
আওরাইতেছিলাম,verb
আওরাইতেছিলি,verb
আওরাইতেছিলে,verb
আওরাইতেছিলেন,verb
আওরাইতেছিস,verb
আওরাইতেছে,verb
আওরাইতেছেন,verb
আওরাইতেন,verb
আওরাইব,verb
আওরাইবার,verb
আওরাইবি,verb
আওরাইবে,verb
আওরাইবেন,verb
আওরাইয়া,verb
আওরাইয়াছ,verb
আওরাইয়াছি,verb
আওরাইয়াছিল,verb
আওরাইয়াছিলাম,verb
আওরাইয়াছিলি,verb
আওরাইয়াছিলে,verb
আওরাইয়াছিলেন,verb
আওরাইয়াছিস,verb
আওরাইয়াছে,verb
আওরাইয়াছেন,verb
আওরাইয়ো,verb
আওরাইল,verb
আওরাইলাম,verb
আওরাইলি,verb
আওরাইলে,verb
আওরাইলেন,verb
আওরাও,verb
আওরাক,verb
আওরাচ্ছ,verb
আওরাচ্ছি,verb
আওরাচ্ছিল,verb
আওরাচ্ছিলাম,verb
আওরাচ্ছিলি,verb
আওরাচ্ছিলুম,verb
আওরাচ্ছিলে,verb
আওরাচ্ছিলেন,verb
আওরাচ্ছিলেম,verb
আওরাচ্ছিস,verb
আওরাচ্ছে,verb
আওরাচ্ছেন,verb
আওরাত,verb
আওরাতাম,verb
আওরাতিস,verb
আওরাতুম,verb
আওরাতে,verb
আওরাতেন,verb
আওরাতেম,verb
আওরান,verb
আওরানো,verb
আওরাব,verb
আওরাবার,verb
আওরাবি,verb
আওরাবে,verb
আওরাবেন,verb
আওরাবো,verb
আওরায়,verb
আওরাল,verb
আওরালাম,verb
আওরালি,verb
আওরালুম,verb
আওরালে,verb
আওরালেন,verb
আওরালেম,verb
আওরাস,verb
আকৃষ্টকরা,verb
আগা,verb
আগাই,verb
আগাইও,verb
আগাইত,verb
আগাইতাম,verb
আগাইতিস,verb
আগাইতে,verb
আগাইতেছ,verb
আগাইতেছি,verb
আগাইতেছিল,verb
আগাইতেছিলাম,verb
আগাইতেছিলি,verb
আগাইতেছিলে,verb
আগাইতেছিলেন,verb
আগাইতেছিস,verb
আগাইতেছে,verb
আগাইতেছেন,verb
আগাইতেন,verb
আগাইব,verb
আগাইবার,verb
আগাইবি,verb
আগাইবে,verb
আগাইবেন,verb
আগাইয়া,verb
আগাইয়াছ,verb
আগাইয়াছি,verb
আগাইয়াছিল,verb
আগাইয়াছিলাম,verb
আগাইয়াছিলি,verb
আগাইয়াছিলে,verb
আগাইয়াছিলেন,verb
আগাইয়াছিস,verb
আগাইয়াছে,verb
আগাইয়াছেন,verb
আগাইয়ো,verb
আগাইল,verb
আগাইলাম,verb
আগাইলি,verb
আগাইলে,verb
আগাইলেন,verb
আগাও,verb
আগাক,verb
আগাচ্ছ,verb
আগাচ্ছি,verb
আগাচ্ছিল,verb
আগাচ্ছিলাম,verb
আগাচ্ছিলি,verb
আগাচ্ছিলুম,verb
আগাচ্ছিলে,verb
আগাচ্ছিলেন,verb
আগাচ্ছিলেম,verb
আগাচ্ছিস,verb
আগাচ্ছে,verb
আগাচ্ছেন,verb
আগাত,verb
আগাতাম,verb
আগাতিস,verb
আগাতুম,verb
আগাতে,verb
আগাতেন,verb
আগাতেম,verb
আগান,verb
আগানো,verb
আগাব,verb
আগাবার,verb
আগাবি,verb
আগাবে,verb
আগাবেন,verb
আগাবো,verb
আগায়,verb
আগার,verb
আগাল,verb
আগালাম,verb
আগালি,verb
আগালুম,verb
আগালে,verb
আগালেন,verb
আগালেম,verb
আগাস,verb
আগিও,verb
আগিয়ে,verb
আগিয়েছ,verb
আগিয়েছি,verb
আগিয়েছিল,verb
আগিয়েছিলাম,verb
আগিয়েছিলি,verb
আগিয়েছিলুম,verb
আগিয়েছিলে,verb
আগিয়েছিলেন,verb
আগিয়েছিলেম,verb
আগিয়েছিস,verb
আগিয়েছে,verb
আগিয়েছেন,verb
আগিয়ো,verb
আগুবাড়া,verb
আগবাড়া,verb
আগবাড়ান,verb
আগবাড়ানো,verb
আগলা,verb
আগলাই,verb
আগলাইও,verb
আগলাইত,verb
আগলাইতাম,verb
আগলাইতিস,verb
আগলাইতে,verb
আগলাইতেছ,verb
আগলাইতেছি,verb
আগলাইতেছিল,verb
আগলাইতেছিলাম,verb
আগলাইতেছিলি,verb
আগলাইতেছিলে,verb
আগলাইতেছিলেন,verb
আগলাইতেছিস,verb
আগলাইতেছে,verb
আগলাইতেছেন,verb
আগলাইতেন,verb
আগলাইব,verb
আগলাইবার,verb
আগলাইবি,verb
আগলাইবে,verb
আগলাইবেন,verb
আগলাইয়া,verb
আগলাইয়াছ,verb
আগলাইয়াছি,verb
আগলাইয়াছিল,verb
আগলাইয়াছিলাম,verb
আগলাইয়াছিলি,verb
আগলাইয়াছিলে,verb
আগলাইয়াছিলেন,verb
আগলাইয়াছিস,verb
আগলাইয়াছে,verb
আগলাইয়াছেন,verb
আগলাইয়ো,verb
আগলাইল,verb
আগলাইলাম,verb
আগলাইলি,verb
আগলাইলে,verb
আগলাইলেন,verb
আগলাও,verb
আগলাক,verb
আগলাচ্ছ,verb
আগলাচ্ছি,verb
আগলাচ্ছিল,verb
আগলাচ্ছিলাম,verb
আগলাচ্ছিলি,verb
আগলাচ্ছিলুম,verb
আগলাচ্ছিলে,verb
আগলাচ্ছিলেন,verb
আগলাচ্ছিলেম,verb
আগলাচ্ছিস,verb
আগলাচ্ছে,verb
আগলাচ্ছেন,verb
আগলাত,verb
আগলাতাম,verb
আগলাতিস,verb
আগলাতুম,verb
আগলাতে,verb
আগলাতেন,verb
আগলাতেম,verb
আগলান,verb
আগলানো,verb
আগলাব,verb
আগলাবার,verb
আগলাবি,verb
আগলাবে,verb
আগলাবেন,verb
আগলাবো,verb
আগলায়,verb
আগলাল,verb
আগলালাম,verb
আগলালি,verb
আগলালুম,verb
আগলালে,verb
আগলালেন,verb
আগলালেম,verb
আগলাস,verb
আগলে,verb
আগলেছ,verb
আগলেছি,verb
আগলেছিল,verb
আগলেছিলাম,verb
আগলেছিলি,verb
আগলেছিলুম,verb
আগলেছিলে,verb
আগলেছিলেন,verb
আগলেছিলেম,verb
আগলেছিস,verb
আগলেছে,verb
আগলেছেন,verb
আগলো,verb
আঘাতকরা,verb
আঙলানো,verb
আঙ্গলানো,verb
আছ,verb
আছি,verb
আছিস,verb
আছে,verb
আছেন,verb
আছড়ান,verb
আছড়া,verb
আছড়াই,verb
আছড়াইও,verb
আছড়াইত,verb
আছড়াইতাম,verb
আছড়াইতিস,verb
আছড়াইতে,verb
আছড়াইতেছ,verb
আছড়াইতেছি,verb
আছড়াইতেছিল,verb
আছড়াইতেছিলাম,verb
আছড়াইতেছিলি,verb
আছড়াইতেছিলে,verb
আছড়াইতেছিলেন,verb
আছড়াইতেছিস,verb
আছড়াইতেছে,verb
আছড়াইতেছেন,verb
আছড়াইতেন,verb
আছড়াইব,verb
আছড়াইবার,verb
আছড়াইবি,verb
আছড়াইবে,verb
আছড়াইবেন,verb
আছড়াইয়া,verb
আছড়াইয়াছ,verb
আছড়াইয়াছি,verb
আছড়াইয়াছিল,verb
আছড়াইয়াছিলাম,verb
আছড়াইয়াছিলি,verb
আছড়াইয়াছিলে,verb
আছড়াইয়াছিলেন,verb
আছড়াইয়াছিস,verb
আছড়াইয়াছে,verb
আছড়াইয়াছেন,verb
আছড়াইয়ো,verb
আছড়াইল,verb
আছড়াইলাম,verb
আছড়াইলি,verb
আছড়াইলে,verb
আছড়াইলেন,verb
আছড়াও,verb
আছড়াক,verb
আছড়াচ্ছ,verb
আছড়াচ্ছি,verb
আছড়াচ্ছিল,verb
আছড়াচ্ছিলাম,verb
আছড়াচ্ছিলি,verb
আছড়াচ্ছিলুম,verb
আছড়াচ্ছিলে,verb
আছড়াচ্ছিলেন,verb
আছড়াচ্ছিলেম,verb
আছড়াচ্ছিস,verb
আছড়াচ্ছে,verb
আছড়াচ্ছেন,verb
আছড়াত,verb
আছড়াতাম,verb
আছড়াতিস,verb
আছড়াতুম,verb
আছড়াতে,verb
আছড়াতেন,verb
আছড়াতেম,verb
আছড়ান,verb
আছড়ানো,verb
আছড়াব,verb
আছড়াবার,verb
আছড়াবি,verb
আছড়াবে,verb
আছড়াবেন,verb
আছড়াবো,verb
আছড়ায়,verb
আছড়াল,verb
আছড়ালাম,verb
আছড়ালি,verb
আছড়ালুম,verb
আছড়ালে,verb
আছড়ালেন,verb
আছড়ালেম,verb
আছড়াস,verb
আছড়ে,verb
আছড়েছ,verb
আছড়েছি,verb
আছড়েছিল,verb
আছড়েছিলাম,verb
আছড়েছিলি,verb
আছড়েছিলুম,verb
আছড়েছিলে,verb
আছড়েছিলেন,verb
আছড়েছিলেম,verb
আছড়েছিস,verb
আছড়েছে,verb
আছড়েছেন,verb
আছড়ো,verb
আটিবাঁধা,verb
আটকা,verb
আটকাই,verb
আটকাইও,verb
আটকাইত,verb
আটকাইতাম,verb
আটকাইতিস,verb
আটকাইতে,verb
আটকাইতেছ,verb
আটকাইতেছি,verb
আটকাইতেছিল,verb
আটকাইতেছিলাম,verb
আটকাইতেছিলি,verb
আটকাইতেছিলে,verb
আটকাইতেছিলেন,verb
আটকাইতেছিস,verb
আটকাইতেছে,verb
আটকাইতেছেন,verb
আটকাইতেন,verb
আটকাইব,verb
আটকাইবার,verb
আটকাইবি,verb
আটকাইবে,verb
আটকাইবেন,verb
আটকাইয়া,verb
আটকাইয়াছ,verb
আটকাইয়াছি,verb
আটকাইয়াছিল,verb
আটকাইয়াছিলাম,verb
আটকাইয়াছিলি,verb
আটকাইয়াছিলে,verb
আটকাইয়াছিলেন,verb
আটকাইয়াছিস,verb
আটকাইয়াছে,verb
আটকাইয়াছেন,verb
আটকাইয়ো,verb
আটকাইল,verb
আটকাইলাম,verb
আটকাইলি,verb
আটকাইলে,verb
আটকাইলেন,verb
আটকাও,verb
আটকাক,verb
আটকাচ্ছ,verb
আটকাচ্ছি,verb
আটকাচ্ছিল,verb
আটকাচ্ছিলাম,verb
আটকাচ্ছিলি,verb
আটকাচ্ছিলুম,verb
আটকাচ্ছিলে,verb
আটকাচ্ছিলেন,verb
আটকাচ্ছিলেম,verb
আটকাচ্ছিস,verb
আটকাচ্ছে,verb
আটকাচ্ছেন,verb
আটকাত,verb
আটকাতাম,verb
আটকাতিস,verb
আটকাতুম,verb
আটকাতে,verb
আটকাতেন,verb
আটকাতেম,verb
আটকান,verb
আটকানো,verb
আটকাব,verb
আটকাবার,verb
আটকাবি,verb
আটকাবে,verb
আটকাবেন,verb
আটকাবো,verb
আটকায়,verb
আটকাল,verb
আটকালাম,verb
আটকালি,verb
আটকালুম,verb
আটকালে,verb
আটকালেন,verb
আটকালেম,verb
আটকাস,verb
আটকে,verb
আটকেছ,verb
আটকেছি,verb
আটকেছিল,verb
আটকেছিলাম,verb
আটকেছিলি,verb
আটকেছিলুম,verb
আটকেছিলে,verb
আটকেছিলেন,verb
আটকেছিলেম,verb
আটকেছিস,verb
আটকেছে,verb
আটকেছেন,verb
আটকেরাখা,verb
আটকো,verb
আটককরা,verb
আঠালাগান,verb
আড়ভাঙ্গা,verb
আত্মগোপনকরা,verb
আত্মসাৎকরা,verb
আদায়করা,verb
আদায়করা,verb
আদেশকরা,verb
আদরকরা,verb
আন,verb
আনা,verb
আনাই,verb
আনাইও,verb
আনাইত,verb
আনাইতাম,verb
আনাইতিস,verb
আনাইতে,verb
আনাইতেছ,verb
আনাইতেছি,verb
আনাইতেছিল,verb
আনাইতেছিলাম,verb
আনাইতেছিলি,verb
আনাইতেছিলে,verb
আনাইতেছিলেন,verb
আনাইতেছিস,verb
আনাইতেছে,verb
আনাইতেছেন,verb
আনাইতেন,verb
আনাইব,verb
আনাইবার,verb
আনাইবি,verb
আনাইবে,verb
আনাইবেন,verb
আনাইয়া,verb
আনাইয়াছ,verb
আনাইয়াছি,verb
আনাইয়াছিল,verb
আনাইয়াছিলাম,verb
আনাইয়াছিলি,verb
আনাইয়াছিলে,verb
আনাইয়াছিলেন,verb
আনাইয়াছিস,verb
আনাইয়াছে,verb
আনাইয়াছেন,verb
আনাইয়ো,verb
আনাইল,verb
আনাইলাম,verb
আনাইলি,verb
আনাইলে,verb
আনাইলেন,verb
আনাও,verb
আনাক,verb
আনাচ্ছ,verb
আনাচ্ছি,verb
আনাচ্ছিল,verb
আনাচ্ছিলাম,verb
আনাচ্ছিলি,verb
আনাচ্ছিলুম,verb
আনাচ্ছিলে,verb
আনাচ্ছিলেন,verb
আনাচ্ছিলেম,verb
আনাচ্ছিস,verb
আনাচ্ছে,verb
আনাচ্ছেন,verb
আনাত,verb
আনাতাম,verb
আনাতিস,verb
আনাতুম,verb
আনাতে,verb
আনাতেন,verb
আনাতেম,verb
আনান,verb
আনানো,verb
আনাব,verb
আনাবার,verb
আনাবি,verb
আনাবে,verb
আনাবেন,verb
আনাবো,verb
আনায়,verb
আনাল,verb
আনালাম,verb
আনালি,verb
আনালুম,verb
আনালে,verb
আনালেন,verb
আনালেম,verb
আনাস,verb
আনি,verb
আনিও,verb
আনিত,verb
আনিতাম,verb
আনিতিস,verb
আনিতে,verb
আনিতেছ,verb
আনিতেছি,verb
আনিতেছিল,verb
আনিতেছিলাম,verb
আনিতেছিলি,verb
আনিতেছিলে,verb
আনিতেছিলেন,verb
আনিতেছিস,verb
আনিতেছে,verb
আনিতেছেন,verb
আনিতেন,verb
আনিব,verb
আনিবার,verb
আনিবি,verb
আনিবে,verb
আনিবেন,verb
আনিয়া,verb
আনিয়াছ,verb
আনিয়াছি,verb
আনিয়াছিল,verb
আনিয়াছিলাম,verb
আনিয়াছিলি,verb
আনিয়াছিলে,verb
আনিয়াছিলেন,verb
আনিয়াছিস,verb
আনিয়াছে,verb
আনিয়াছেন,verb
আনিয়ে,verb
আনিয়েছ,verb
আনিয়েছি,verb
আনিয়েছিল,verb
আনিয়েছিলাম,verb
আনিয়েছিলি,verb
আনিয়েছিলুম,verb
আনিয়েছিলে,verb
আনিয়েছিলেন,verb
আনিয়েছিলেম,verb
আনিয়েছিস,verb
আনিয়েছে,verb
আনিয়েছেন,verb
আনিয়ো,verb
আনিল,verb
আনিলাম,verb
আনিলি,verb
আনিলে,verb
আনিলেন,verb
আনিস,verb
আনুক,verb
আনুন,verb
আনে,verb
আনেন,verb
আনো,verb
আনছ,verb
আনছি,verb
আনছিল,verb
আনছিলাম,verb
আনছিলি,verb
আনছিলুম,verb
আনছিলে,verb
আনছিলেন,verb
আনছিলেম,verb
আনছিস,verb
আনছে,verb
আনছেন,verb
আনত,verb
আনতাম,verb
আনতিস,verb
আনতুম,verb
আনতে,verb
আনতেন,verb
আনতেম,verb
আনব,verb
আনবার,verb
আনবি,verb
আনবে,verb
আনবেন,verb
আনবো,verb
আনয়নকরা,verb
আনল,verb
আনলাম,verb
আনলি,verb
আনলুম,verb
আনলে,verb
আনলেন,verb
আনলেম,verb
আপসানো,verb
আফসান,verb
আফসানো,verb
আবৃত্তিকরা,verb
আবজানো,verb
আমানতকরা,verb
আমলান,verb
আমলানো,verb
আয়,verb
আয়োজনকরা,verb
আয়ত্তকরা,verb
আরামকরা,verb
আরোপকরা,verb
আর্জানো,verb
আলান,verb
আলানো,verb
আলাপকরা,verb
আশাকরা,verb
আস,verb
আসা,verb
আসার,verb
আসি,verb
আসিও,verb
আসিত,verb
আসিতাম,verb
আসিতিস,verb
আসিতে,verb
আসিতেছ,verb
আসিতেছি,verb
আসিতেছিল,verb
আসিতেছিলাম,verb
আসিতেছিলি,verb
আসিতেছিলে,verb
আসিতেছিলেন,verb
আসিতেছিস,verb
আসিতেছে,verb
আসিতেছেন,verb
আসিতেন,verb
আসিব,verb
আসিবার,verb
আসিবি,verb
আসিবে,verb
আসিবেন,verb
আসিয়া,verb
আসিয়াছ,verb
আসিয়াছি,verb
আসিয়াছিল,verb
আসিয়াছিলাম,verb
আসিয়াছিলি,verb
আসিয়াছিলে,verb
আসিয়াছিলেন,verb
আসিয়াছিস,verb
আসিয়াছে,verb
আসিয়াছেন,verb
আসিয়ো,verb
আসিল,verb
আসিলাম,verb
আসিলি,verb
আসিলে,verb
আসিলেন,verb
আসিস,verb
আসুক,verb
আসুন,verb
আসে,verb
আসেন,verb
আসছ,verb
আসছি,verb
আসছিল,verb
আসছিলাম,verb
আসছিলি,verb
আসছিলুম,verb
আসছিলে,verb
আসছিলেন,verb
আসছিলেম,verb
আসছিস,verb
আসছে,verb
আসছেন,verb
আসত,verb
আসতাম,verb
আসতিস,verb
আসতুম,verb
আসতে,verb
আসতেন,verb
আসতেম,verb
আসব,verb
আসবার,verb
আসবি,verb
আসবে,verb
আসবেন,verb
আসবো,verb
আসল,verb
আসলাম,verb
আসলুম,verb
আসলে,verb
আসলেন,verb
আসলেম,verb
আহতকরা,verb
আঁাকাজোখা,verb
আঁাকাজোঁকা,verb
আঁাটান,verb
আঁক,verb
আঁকা,verb
আঁকাই,verb
আঁকাইও,verb
আঁকাইত,verb
আঁকাইতাম,verb
আঁকাইতিস,verb
আঁকাইতে,verb
আঁকাইতেছ,verb
আঁকাইতেছি,verb
আঁকাইতেছিল,verb
আঁকাইতেছিলাম,verb
আঁকাইতেছিলি,verb
আঁকাইতেছিলে,verb
আঁকাইতেছিলেন,verb
আঁকাইতেছিস,verb
আঁকাইতেছে,verb
আঁকাইতেছেন,verb
আঁকাইতেন,verb
আঁকাইব,verb
আঁকাইবার,verb
আঁকাইবি,verb
আঁকাইবে,verb
আঁকাইবেন,verb
আঁকাইয়া,verb
আঁকাইয়াছ,verb
আঁকাইয়াছি,verb
আঁকাইয়াছিল,verb
আঁকাইয়াছিলাম,verb
আঁকাইয়াছিলি,verb
আঁকাইয়াছিলে,verb
আঁকাইয়াছিলেন,verb
আঁকাইয়াছিস,verb
আঁকাইয়াছে,verb
আঁকাইয়াছেন,verb
আঁকাইয়ো,verb
আঁকাইল,verb
আঁকাইলাম,verb
আঁকাইলি,verb
আঁকাইলে,verb
আঁকাইলেন,verb
আঁকাও,verb
আঁকাক,verb
আঁকাচ্ছ,verb
আঁকাচ্ছি,verb
আঁকাচ্ছিল,verb
আঁকাচ্ছিলাম,verb
আঁকাচ্ছিলি,verb
আঁকাচ্ছিলুম,verb
আঁকাচ্ছিলে,verb
আঁকাচ্ছিলেন,verb
আঁকাচ্ছিলেম,verb
আঁকাচ্ছিস,verb
আঁকাচ্ছে,verb
আঁকাচ্ছেন,verb
আঁকাত,verb
আঁকাতাম,verb
আঁকাতিস,verb
আঁকাতুম,verb
আঁকাতে,verb
আঁকাতেন,verb
আঁকাতেম,verb
আঁকান,verb
আঁকানো,verb
আঁকাব,verb
আঁকাবার,verb
আঁকাবি,verb
আঁকাবে,verb
আঁকাবেন,verb
আঁকাবো,verb
আঁকায়,verb
আঁকার,verb
আঁকাল,verb
আঁকালাম,verb
আঁকালি,verb
আঁকালুম,verb
আঁকালে,verb
আঁকালেন,verb
আঁকালেম,verb
আঁকাস,verb
আঁকি,verb
আঁকিও,verb
আঁকিত,verb
আঁকিতাম,verb
আঁকিতিস,verb
আঁকিতে,verb
আঁকিতেছ,verb
আঁকিতেছি,verb
আঁকিতেছিল,verb
আঁকিতেছিলাম,verb
আঁকিতেছিলি,verb
আঁকিতেছিলে,verb
আঁকিতেছিলেন,verb
আঁকিতেছিস,verb
আঁকিতেছে,verb
আঁকিতেছেন,verb
আঁকিতেন,verb
আঁকিব,verb
আঁকিবার,verb
আঁকিবি,verb
আঁকিবে,verb
আঁকিবেন,verb
আঁকিয়া,verb
আঁকিয়াছ,verb
আঁকিয়াছি,verb
আঁকিয়াছিল,verb
আঁকিয়াছিলাম,verb
আঁকিয়াছিলি,verb
আঁকিয়াছিলে,verb
আঁকিয়াছিলেন,verb
আঁকিয়াছিস,verb
আঁকিয়াছে,verb
আঁকিয়াছেন,verb
আঁকিয়ে,verb
আঁকিয়েছ,verb
আঁকিয়েছি,verb
আঁকিয়েছিল,verb
আঁকিয়েছিলাম,verb
আঁকিয়েছিলি,verb
আঁকিয়েছিলুম,verb
আঁকিয়েছিলে,verb
আঁকিয়েছিলেন,verb
আঁকিয়েছিলেম,verb
আঁকিয়েছিস,verb
আঁকিয়েছে,verb
আঁকিয়েছেন,verb
আঁকিয়ো,verb
আঁকিল,verb
আঁকিলাম,verb
আঁকিলি,verb
আঁকিলে,verb
আঁকিলেন,verb
আঁকিস,verb
আঁকুক,verb
আঁকুন,verb
আঁকে,verb
আঁকেন,verb
আঁকছ,verb
আঁকছি,verb
আঁকছিল,verb
আঁকছিলাম,verb
আঁকছিলি,verb
আঁকছিলুম,verb
আঁকছিলে,verb
আঁকছিলেন,verb
আঁকছিলেম,verb
আঁকছিস,verb
আঁকছে,verb
আঁকছেন,verb
আঁকড়ান,verb
আঁকড়া,verb
আঁকড়াই,verb
আঁকড়াইও,verb
আঁকড়াইত,verb
আঁকড়াইতাম,verb
আঁকড়াইতিস,verb
আঁকড়াইতে,verb
আঁকড়াইতেছ,verb
আঁকড়াইতেছি,verb
আঁকড়াইতেছিল,verb
আঁকড়াইতেছিলাম,verb
আঁকড়াইতেছিলি,verb
আঁকড়াইতেছিলে,verb
আঁকড়াইতেছিলেন,verb
আঁকড়াইতেছিস,verb
আঁকড়াইতেছে,verb
আঁকড়াইতেছেন,verb
আঁকড়াইতেন,verb
আঁকড়াইব,verb
আঁকড়াইবার,verb
আঁকড়াইবি,verb
আঁকড়াইবে,verb
আঁকড়াইবেন,verb
আঁকড়াইয়া,verb
আঁকড়াইয়াছ,verb
আঁকড়াইয়াছি,verb
আঁকড়াইয়াছিল,verb
আঁকড়াইয়াছিলাম,verb
আঁকড়াইয়াছিলি,verb
আঁকড়াইয়াছিলে,verb
আঁকড়াইয়াছিলেন,verb
আঁকড়াইয়াছিস,verb
আঁকড়াইয়াছে,verb
আঁকড়াইয়াছেন,verb
আঁকড়াইয়ো,verb
আঁকড়াইল,verb
আঁকড়াইলাম,verb
আঁকড়াইলি,verb
আঁকড়াইলে,verb
আঁকড়াইলেন,verb
আঁকড়াও,verb
আঁকড়াক,verb
আঁকড়াচ্ছ,verb
আঁকড়াচ্ছি,verb
আঁকড়াচ্ছিল,verb
আঁকড়াচ্ছিলাম,verb
আঁকড়াচ্ছিলি,verb
আঁকড়াচ্ছিলুম,verb
আঁকড়াচ্ছিলে,verb
আঁকড়াচ্ছিলেন,verb
আঁকড়াচ্ছিলেম,verb
